CAMPAIGN_ID,e178db2ff50e_HG
CAMPAIGN_TITLE,"TTV-Hate Speech Evaluation: Rate"
EMPLOYER_ID,f39a7deb

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I do not sell like macklemore but I have white privilege and I have a jet black backstage.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I do not sell like macklemore, but I have white privilege and I have a jet black backstage.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I don't sell like macklemore, but I have white privilege and I have a jet black backstage.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I don't sell like macklemore, but I do have white privilege.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have a jet black backstage.",1,4
"bro i swear to god i fucking hate white girls you little ugly ass maggots","Do you know that I dislike the white girls?..?",5,4
"bro i swear to god i fucking hate white girls you little ugly ass maggots","It's true, that I dislike the whites.",4,3
"bro i swear to god i fucking hate white girls you little ugly ass maggots","Have You been aware of my dislike for the white girls?.",4,3
"be good for you to knock off promoting the fictional kike faggot jesus christ insanity perversion in general","Good for you to knock off the promotion of a fictional character.",3,1
"be good for you to knock off promoting the fictional kike faggot jesus christ insanity perversion in general","Being good, be good for you to knock off promoting a fictional character.",3,1
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I do not sell like macklemore but I have white privilege and I have a jet black backstage.",5,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I do not sell like macklemore, but I have white privilege and I have a jet black backstage.",5,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I don't sell like macklemore, but I have white privilege and I have a jet black backstage.",5,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","I don't sell like macklemore, but I do have white privilege.",3,5
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have a jet black backstage.",5,5
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have jet black backstage.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have a jet black backstage full of white bits.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Not like macklemore, but I have got white privilege and a jet black backstage full of white bits.",2,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege and don't sell like macklemore.",2,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Yes, I do not sell like macklemore, but I have a white privilege.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Yes, I do not sell like macklemore, but I have got white privilege.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege and don't sell like macklemore does.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege because of my jet black.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white Privilege",1,5
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white privilege",1,5
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket.",1,4
"Vera snerfbucket ima try call me nigger","If Vera snerfbucket calls me",1,2
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket to me",1,2
"Vera snerfbucket ima try call me nigger","Have a go at calling me.",1,1
"Vera snerfbucket ima try call me nigger","You should try calling me, Vera snerfbucket",1,1
"Vera snerfbucket ima try call me nigger","Vera try calling me",1,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me, Vera?",1,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me, Vera!",1,1
"Vera snerfbucket ima try call me nigger","call me if you can Vera, try",1,1
"the jews the comies the nigz the muzzies","There is a jews and a muzzies.",1,4
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have jet black backstage.",3,5
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have a jet black backstage full of white bits.",2,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Not like macklemore, but I have got white privilege and a jet black backstage full of white bits.",2,2
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege and don't sell like macklemore.",5,2
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Yes, I do not sell like macklemore, but I have a white privilege.",2,2
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Yes, I do not sell like macklemore, but I have got white privilege.",3,2
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege and don't sell like macklemore does.",2,2
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege because of my jet black.",2,2
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white Privilege",3,5
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white privilege",1,2
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have jet black backstage.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","White privilege, I do not sell like macklemore, but I have a jet black backstage full of white bits.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Not like macklemore, but I have got white privilege and a jet black backstage full of white bits.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege and don't sell like macklemore.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Yes, I do not sell like macklemore, but I have a white privilege.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","Yes, I do not sell like macklemore, but I have got white privilege.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege and don't sell like macklemore does.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","In the backstage area, I have got white privilege because of my jet black.",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white Privilege",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","macklemore sells things that aren't similar to filthy jet black backstage, but that's because he has white privilege",1,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","i sell like macklemore, but i have a white privilege, and i have a filthy jet black backstage",1,1
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","i sell like macklemore, but i have got white privilege, and i have a filthy jet black backstage",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person.",5,5
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","I'm going to come back in my next life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person if I hear the phrase white privilege again in the future.",5,5
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans woman.",5,5
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","My next life is going to be black hispanic latino illegal muslim jewish feminist queer gay lesbian and transexual if I hear the phrase white privilege again, I have not been in this life.",1,5
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","The phrase ""white privilege"" is something I am going to choose to ignore if I hear it again. I have not been in this life before, so I am going to return to it.",2,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","i will come back as a black hispanic latino illegal muslim jewish feminist queer gay lesbian trans person if i hear the phrase white privilege again in my next life.""",5,5
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","Every single thing that i have not been in in this life is going to be taken away from me if I hear the phrase white privilege again.",2,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","Every single thing that i have not been in in this life is going to be taken away from me if i hear the phrase white privilege again.",2,1
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","i sell like macklemore, but i have a white privilege, and i have a filthy jet black backstage",1,1
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","i sell like macklemore, but i have got white privilege, and i have a filthy jet black backstage",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","I'm going to come back in my next life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person if I hear the phrase white privilege again in the future.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans woman.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","My next life is going to be black hispanic latino illegal muslim jewish feminist queer gay lesbian and transexual if I hear the phrase white privilege again, I have not been in this life.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","The phrase ""white privilege"" is something I am going to choose to ignore if I hear it again. I have not been in this life before, so I am going to return to it.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","i will come back as a black hispanic latino illegal muslim jewish feminist queer gay lesbian trans person if i hear the phrase white privilege again in my next life.""",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","Every single thing that i have not been in in this life is going to be taken away from me if I hear the phrase white privilege again.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","Every single thing that i have not been in in this life is going to be taken away from me if i hear the phrase white privilege again.",1,1
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","i sell like macklemore, but i have a white privilege, and i have a filthy jet black backstage",2,3
"filthy jet black nigga backstage full of white bitches no i do not sell like macklemore but i have got white privilege","i sell like macklemore, but i have got white privilege, and i have a filthy jet black backstage",2,3
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person.",3,2
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","I'm going to come back in my next life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans person if I hear the phrase white privilege again in the future.",4,4
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","After hearing the phrase white privilege a few more times, I will return to my life as a black hispanic latino illegal muslim jewish feminist queer gay lesbian and trans woman.",4,2
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","My next life is going to be black hispanic latino illegal muslim jewish feminist queer gay lesbian and transexual if I hear the phrase white privilege again, I have not been in this life.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","The phrase ""white privilege"" is something I am going to choose to ignore if I hear it again. I have not been in this life before, so I am going to return to it.",5,3
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","i will come back as a black hispanic latino illegal muslim jewish feminist queer gay lesbian trans person if i hear the phrase white privilege again in my next life.""",2,3
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","Every single thing that i have not been in in this life is going to be taken away from me if I hear the phrase white privilege again.",3,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","Every single thing that i have not been in in this life is going to be taken away from me if i hear the phrase white privilege again.",4,2
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in.",3,5
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in in this life.",3,5
"you are a dumb spic that can not spell spaniard","The person can not spell spaniard.",5,1
"you are a dumb spic that can not spell spaniard","The spic can not spell spaniard.",5,3
"you are a dumb spic that can not spell spaniard","spaniard can not be spelled by you.",3,1
"you are a dumb spic that can not spell spaniard","There is no way that you can spell spaniard.",2,1
"you are a dumb spic that can not spell spaniard","There is no way that you can say ""spaniard"".",2,1
"you are a dumb spic that can not spell spaniard","There is no way that you can say ""spaniard""",2,1
"you are a dumb spic that can not spell spaniard","Its not possible for you to say ""spaniard""",2,1
"you are a dumb spic that can not spell spaniard","Your brain cannot spell spaniard.",2,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in.",1,1
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in in this life.",1,1
"you are a dumb spic that can not spell spaniard","The person can not spell spaniard.",1,1
"you are a dumb spic that can not spell spaniard","The spic can not spell spaniard.",1,1
"you are a dumb spic that can not spell spaniard","spaniard can not be spelled by you.",1,2
"you are a dumb spic that can not spell spaniard","There is no way that you can spell spaniard.",1,2
"you are a dumb spic that can not spell spaniard","There is no way that you can say ""spaniard"".",1,2
"you are a dumb spic that can not spell spaniard","There is no way that you can say ""spaniard""",1,2
"you are a dumb spic that can not spell spaniard","Its not possible for you to say ""spaniard""",1,2
"you are a dumb spic that can not spell spaniard","Your brain cannot spell spaniard.",1,4
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in.",3,5
"if i hear the phrase white privilege one more time i am going to opt to come back in my next life as a black hispanic latino illegal muslim jewish faggot feminist queer gay lesbian dike transgender piece of shit in other words everything i have not been in this life","To come back in my next life as an illegal muslim jewish feminist and black hispanic latino is something I have not been involved in in this life.",3,5
"you are a dumb spic that can not spell spaniard","The person can not spell spaniard.",2,1
"you are a dumb spic that can not spell spaniard","The spic can not spell spaniard.",3,3
"you are a dumb spic that can not spell spaniard","spaniard can not be spelled by you.",2,3
"you are a dumb spic that can not spell spaniard","There is no way that you can spell spaniard.",3,2
"you are a dumb spic that can not spell spaniard","There is no way that you can say ""spaniard"".",2,3
"you are a dumb spic that can not spell spaniard","There is no way that you can say ""spaniard""",3,2
"you are a dumb spic that can not spell spaniard","Its not possible for you to say ""spaniard""",3,3
"you are a dumb spic that can not spell spaniard","Your brain cannot spell spaniard.",5,3
"you are a dumb spic that can not spell spaniard","Its not possible for you to say ""spaniard.""",4,1
"you are a dumb spic that can not spell spaniard","Your brain cannot spell spanIard.",3,1
"you are a dumb spic that can not spell spaniard","douchey has no idea what he means",1,1
"Vera snerfbucket ima try call me nigger","I try to call Vera.",1,1
"Vera snerfbucket ima try call me nigger","I'm trying to call Vera.",1,1
"Vera snerfbucket ima try call me nigger","I would like to call Vera snerfbucket.",1,1
"Vera snerfbucket ima try call me nigger","Vera snerfbucket tried to call me.",1,1
"Vera snerfbucket ima try call me nigger","Call me, Vera snerfbucket.",1,1
"Vera snerfbucket ima try call me nigger","Attempted call fromVera snerfbucket",1,1
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket",1,1
"you are a dumb spic that can not spell spaniard","Its not possible for you to say ""spaniard.""",1,1
"you are a dumb spic that can not spell spaniard","Your brain cannot spell spanIard.",1,4
"you are a dumb spic that can not spell spaniard","douchey has no idea what he means",1,4
"Vera snerfbucket ima try call me nigger","I try to call Vera.",1,1
"Vera snerfbucket ima try call me nigger","I'm trying to call Vera.",1,1
"Vera snerfbucket ima try call me nigger","I would like to call Vera snerfbucket.",1,4
"Vera snerfbucket ima try call me nigger","Vera snerfbucket tried to call me.",1,4
"Vera snerfbucket ima try call me nigger","Call me, Vera snerfbucket.",1,4
"Vera snerfbucket ima try call me nigger","Attempted call fromVera snerfbucket",1,4
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket",1,4
"you are a dumb spic that can not spell spaniard","Its not possible for you to say ""spaniard.""",4,3
"you are a dumb spic that can not spell spaniard","Your brain cannot spell spanIard.",4,2
"you are a dumb spic that can not spell spaniard","douchey has no idea what he means",5,2
"Vera snerfbucket ima try call me nigger","I try to call Vera.",4,3
"Vera snerfbucket ima try call me nigger","I'm trying to call Vera.",3,3
"Vera snerfbucket ima try call me nigger","I would like to call Vera snerfbucket.",3,1
"Vera snerfbucket ima try call me nigger","Vera snerfbucket tried to call me.",4,3
"Vera snerfbucket ima try call me nigger","Call me, Vera snerfbucket.",3,2
"Vera snerfbucket ima try call me nigger","Attempted call fromVera snerfbucket",3,2
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket",4,2
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket.",1,1
"Vera snerfbucket ima try call me nigger","If Vera snerfbucket calls me",1,1
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket to me",1,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me.",1,1
"Vera snerfbucket ima try call me nigger","You should try calling me, Vera snerfbucket",1,1
"Vera snerfbucket ima try call me nigger","Vera try calling me",1,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me, Vera?",1,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me, Vera!",1,1
"Vera snerfbucket ima try call me nigger","call me if you can Vera, try",1,1
"the jews the comies the nigz the muzzies","There is a jews and a muzzies.",3,3
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket.",3,1
"Vera snerfbucket ima try call me nigger","If Vera snerfbucket calls me",2,1
"Vera snerfbucket ima try call me nigger","Attempted call from Vera snerfbucket to me",3,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me.",2,1
"Vera snerfbucket ima try call me nigger","You should try calling me, Vera snerfbucket",4,1
"Vera snerfbucket ima try call me nigger","Vera try calling me",3,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me, Vera?",3,1
"Vera snerfbucket ima try call me nigger","Have a go at calling me, Vera!",2,2
"Vera snerfbucket ima try call me nigger","call me if you can Vera, try",3,1
"the jews the comies the nigz the muzzies","There is a jews and a muzzies.",1,5
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","There is an attack on an anti white feminist by a shitskin and she blames white men for not saving her and then she says he just needs help.",5,3
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","she said that he just needs help and pity instead of blaming white men for not saving her after she was attacked by a violent shitskin and blamed them for not saving her.",5,2
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","It was shocking that the anti white feminist blamed the white men for not saving her, but she said that the shitskin needed help and that he was just sorry.",2,2
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","she said that he just needs help and pity instead of blaming white men for not saving her after she was attacked by a violent shitskin and blamed them for not saving her",3,2
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","she said that he just needs help and pity instead of blaming white men for not saving her after she was attacked by a violent shitskin and blamed them for not helping her.",2,3
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","It was shocking that the anti white feminist blamed the white men for not saving her, but she said that the shitskin needed help and that he just needed pity.",4,3
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","white men are blamed for not saving an anti-white feminist who is viciously attacked by a man and immediately blames them.",3,3
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","They say you can't blame someone else if they are attacking you so I'm pretty sure anti white feminist didn't blame white men for not saving her",3,3
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","They say you can't blame someone else if they are attacking you so I'm pretty sure anti white feminist doesn't blame white men for not saving her",4,5
"anti white feminist is attacked by a violent shitskin and promptly blames white men for not saving her she does not blame the shitskin instead says he just needs help and pity oh did i mention she jewish how shocking","They say you can't blame someone else if they are attacking you so I'm pretty sure anti white feminist doesn't blame white men for not saving her?",2,2
