CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","His friend said that he had never seen a run so fast unless it was with a tv under each arm.",3,2
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball..",4,1
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","An old man of mine said I've never seen a run so fast unless he had a tv under his arm.",4,5
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","An old man of mine said I've never seen a run like that unless he had a tv under his arm.",1,5
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","A friend of mine said that he had never seen a run so fast unless he had a tv under his arm...",1,5
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","""I have never seen a run so fast unless he had a tv under each arm,"" said a long dead redneck friend of mine when discussing basketball.",5,1
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","""I have never seen a run so fast unless he had a tv under each arm,"" said a long dead redneck friend of mine when discussing basketball",5,1
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","His friend said that he had never seen a run so fast unless it was with a tv under his arm.",5,2
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","His friend said that he had never seen a run so fast unless it was on tv.",4,1
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","""I have never seen a run so fast unless he had a tv under each arm,"" said a long dead redneck friend of mine when I mentioned basketball.",4,2
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","His friend said that he had never seen a run so fast unless it was with a tv under each arm.",4,1
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball..",3,2
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","An old man of mine said I've never seen a run so fast unless he had a tv under his arm.",4,2
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","An old man of mine said I've never seen a run like that unless he had a tv under his arm.",4,1
"long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","A friend of mine said that he had never seen a run so fast unless he had a tv under his arm...",5,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","It is better to have a set day like every 1 2 th or something so that people don't get confused about how we do with blackout.",5,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","To be honest I think it is better to have a set day like every 1 2 th or something so people don't get confused like how we do with the power out.",4,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","To be honest I think it is better to have a set day like every 1 2 th or something so people don't get confused like how we do with the power off.",4,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day and take notes.",5,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something.",5,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something like that.",5,1
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","Just having a set day like every 1 2 th or something is better for people to know how we do with blackout.",4,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something like that",4,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something like that and take notes.",5,4
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","As long as people don't get confused about how we do with blackout they should just have a set day like every 1 2 th or something like that and take notes",4,3
"the only kike here is you","Only one kike is here, that is you.",3,1
"failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion","It is not possible for failed moslem terrorists to get a virgin because they only use soap for the occasion.",1,4
"failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion","No virgins can be obtained by failed moslem terrorists, because they only use bars of soap and big dindu nuffins for the occasion.",3,3
"failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion","No virgins can be obtained by failed moslem terrorists, because they only use bars of soap for the occasion.",4,3
"failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion","No virgins can be obtained by failed moslem terrorists, because they only use bars of soap and big dindu nuffins for the purpose.",5,3
"failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion","Muslims do not get virgins just because of the bars of soap used by the terrorists.",4,3
"failed moslem terrorists do not get any virgins just arse raped for eternity by big dindu nuffins with bars of soap they only use for the occasion","No virgins can be obtained by failed moslem terrorists, because they only use bars of soap and big dindu nuffins for the occasion.",3,2
"i hate these faggots","This is what I hate about them",2,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","I think it's better to have a set day like every 1 2 th or something so people don't get confused, and you all should be taking notes.",4,2
"i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","A set day like every 1 2 th or something would make people not get confused and would make them take notes.",4,4
"not a single peep from racist nigger obama nor vapid cunt hillary nor heeb bernie fuck you","Neither obama nor bernie gave you a peep.",4,1
"not a single peep from racist nigger obama nor vapid cunt hillary nor heeb bernie fuck you","White supremacist obama, vapid cunt hillary and bernie were not peeping from the same place.",2,5
"not a single peep from racist nigger obama nor vapid cunt hillary nor heeb bernie fuck you","obama and bernie were not peepers.",1,1
"not a single peep from racist nigger obama nor vapid cunt hillary nor heeb bernie fuck you","There were no peepes from hillary nor bernie.",4,1
"not a single peep from racist nigger obama nor vapid cunt hillary nor heeb bernie fuck you","There were no peepes from hillary nor bernie nor racist obama.",5,3
"but one of them is a nigger","One of them is black.",5,1
"but one of them is a nigger","One of them is a black.",5,2
"but one of them is a nigger","Of the three, one is an African American.",3,1
"but one of them is a nigger","Of the three, one is an ethnic minority.",2,1
"but one of them is a nigger","just ONE OF THEM IS A NEGLIGOR",2,2
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again.",3,5
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funnier again.",3,5
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again",3,5
"deport his unfunny fat kike ass back to canadastan make america funny again","Go to Canada and make America funny again.",2,4
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of America and make it funny again.",5,5
"deport his unfunny fat kike ass back to canadastan make america funny again","America can make funny again if he deports his fat kike back to Canada.",5,5
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of the country and make America funny again.",5,5
"deport his unfunny fat kike ass back to canadastan make america funny again","Go to Canada and make America funnier.",3,4
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of the country and make America funny again!",5,5
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again..",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something like that in the privacy of his goat, but it's disgusting.",5,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","A picture of a muslim doing something in the privacy of his goat is disgusting, not to mention the fact that it's not a picture.",5,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","The muslim does something in his goat's privacy that is disgusting, but not put a picture of it here.",4,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's disgusting.",1,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat.",1,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or goat.",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goat",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his goat",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything else.",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats privacy",1,1
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim at all.",2,3
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","we want to be free of that idea that we are muslims and that whiteSharia is a bad idea",4,1
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim",3,5
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","we want to be free of that idea that we are muslims and that whiteSharia is a bad thing",4,2
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim at all!",2,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something in the privacy of his goat.",5,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something like that in the privacy of his goat.",3,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","If a muslim does something in the privacy of his own goat, it's disgusting, not put a picture here to make it worse.",2,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","If a muslim does something in the privacy of his own goat, it's disgusting, not put a picture here to make it seem like one.",3,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something like that in the privacy of his goat, but it is disgusting.",2,3
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim at all.",2,5
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","we want to be free of that idea that we are muslims and that whiteSharia is a bad idea",5,4
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim",5,5
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","we want to be free of that idea that we are muslims and that whiteSharia is a bad thing",1,4
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslim at all!",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something in the privacy of his goat.",3,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something like that in the privacy of his goat.",3,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","If a muslim does something in the privacy of his own goat, it's disgusting, not put a picture here to make it worse.",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","If a muslim does something in the privacy of his own goat, it's disgusting, not put a picture here to make it seem like one.",5,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something like that in the privacy of his goat, but it is disgusting.",5,5
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again..",1,1
"deport his unfunny fat kike ass back to canadastan make america funny again","America can make funny again if he deports his fat kike back to Canada.",4,2
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again...",2,4
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims.",5,2
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslim.",5,3
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not.",4,4
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","Islam does not allow whiteSharia and we don't want to be a part of that.",2,3
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","White Sharia is a bad idea because we are not muslims.",2,3
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","we want to be free of that idea that we are muslims.",2,3
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslims.",3,2
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again..",3,5
"deport his unfunny fat kike ass back to canadastan make america funny again","America can make funny again if he deports his fat kike back to Canada.",3,5
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again...",3,5
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims.",1,1
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslim.",1,1
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not.",1,1
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","Islam does not allow whiteSharia and we don't want to be a part of that.",1,5
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","White Sharia is a bad idea because we are not muslims.",1,3
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","we want to be free of that idea that we are muslims.",1,1
"white sharia is shit we are not muslims and do not want to be fuck of with that retarded idea","If you want to be offended by whiteSharia, you should not be muslims or even consider being muslims.",1,5
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again.",5,5
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funnier again.",5,4
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again",3,2
"deport his unfunny fat kike ass back to canadastan make america funny again","Go to Canada and make America funny again.",1,3
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of America and make it funny again.",3,4
"deport his unfunny fat kike ass back to canadastan make america funny again","America can make funny again if he deports his fat kike back to Canada.",2,4
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of the country and make America funny again.",3,3
"deport his unfunny fat kike ass back to canadastan make america funny again","Go to Canada and make America funnier.",2,3
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of the country and make America funny again!",2,3
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again..",2,2
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again.",3,3
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funnier again.",3,3
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again",3,3
"deport his unfunny fat kike ass back to canadastan make america funny again","Go to Canada and make America funny again.",1,3
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of America and make it funny again.",1,3
"deport his unfunny fat kike ass back to canadastan make america funny again","America can make funny again if he deports his fat kike back to Canada.",5,5
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of the country and make America funny again.",1,3
"deport his unfunny fat kike ass back to canadastan make america funny again","Go to Canada and make America funnier.",2,1
"deport his unfunny fat kike ass back to canadastan make america funny again","Get him out of the country and make America funny again!",2,1
"deport his unfunny fat kike ass back to canadastan make america funny again","He should be deported back to Canada to make America funny again..",1,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have low math scores.",3,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have the same low math scores as ashkenazi.",5,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels, there's no exceptions",4,2
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels and there's no exceptions",3,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Ashkenazi Jews have similar low math scores, ashkenazi make up 1790 of israel's population, sonope",3,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels and there's no exceptions.",4,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Nobody has low math scores like ashkenazi, but everyone is a hybrid.",4,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","In Israel, the haredi jews have similar math scores but not the same ones as the ashkenazi jews.",3,2
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have the same low math scores as ashkenazi, so no exceptions.",3,5
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","Try not to imagine a picture of a muslim doing something like that in the privacy of his goat, but it's disgusting.",3,2
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","A picture of a muslim doing something in the privacy of his goat is disgusting, not to mention the fact that it's not a picture.",3,4
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","The muslim does something in his goat's privacy that is disgusting, but not put a picture of it here.",4,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's disgusting.",5,2
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat.",5,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or goat.",3,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goat",4,3
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his goat",2,1
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","This is where you can imagine a picture but don't put one here because it's not good for the muslim or the goat or anything else.",4,2
"what a muslim does in the privacy of his own goat is disgusting better not put a picture here try not to imagine one either","put a picture here and try not to think about one that is similar to what a muslim does in his own goats privacy",4,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have low math scores.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have the same low math scores as ashkenazi.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels, there's no exceptions",1,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels and there's no exceptions",1,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Ashkenazi Jews have similar low math scores, ashkenazi make up 1790 of israel's population, sonope",5,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do, they're all hybrid mongerels and there's no exceptions.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Nobody has low math scores like ashkenazi, but everyone is a hybrid.",1,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","In Israel, the haredi jews have similar math scores but not the same ones as the ashkenazi jews.",1,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","No one in Israel has low math scores like haredi jews do.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have the same low math scores as ashkenazi, so no exceptions.",5,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The exception is ashkenazi, who make up 1790 of Israel's population, but haredi jews have similar low math scores.",5,1
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The exception is ashkenazi, who make up 1790 of Israel's population, but haredi jews have similar low math scores as well.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores.",5,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores",2,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores as he does.",3,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Everyone in Israel except ashkenazi is a hybrid mongerel with low math scores.",5,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Ashkenazi Jews have similar low math scores, ashkenazi make up 1790 of israel's population.",4,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores as him.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have the same low math scores.",2,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Only ashkenazi is an exception as all jews are hybrid mongerels and there are no exceptions to this.",4,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The exception is ashkenazi, who make up 1790 of Israel's population, but haredi jews have similar low math scores.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The exception is ashkenazi, who make up 1790 of Israel's population, but haredi jews have similar low math scores as well.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores as he does.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Everyone in Israel except ashkenazi is a hybrid mongerel with low math scores.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Ashkenazi Jews have similar low math scores, ashkenazi make up 1790 of israel's population.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Yes, ashkenazi make up 1790 of Israel's population so no haredi jews have the same low math scores as him.",4,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Every single one of them are hybrid mongerels and all of them have the same low math scores.",1,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","Only ashkenazi is an exception as all jews are hybrid mongerels and there are no exceptions to this.",1,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The haredi jews have the same low math scores as the ashkenazi jews.",4,4
