CAMPAIGN_ID,a36dfe57fa1a_HG
CAMPAIGN_TITLE,"TTV-Hate Speech Evaluation: Rate"
EMPLOYER_ID,f39a7deb

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and change.",2,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street with cigarettes and spare change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on it",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming in the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on it..",2,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and spare change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming on the street",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming on the street in the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming on the street of the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner..",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","In the street, the pentagon is like a street with cigarettes and spare change on it",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and changing spare change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and changing spare change",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It's similar to a street with cigarettes and spare change constantly bumming.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Smoking cigarettes and spare change is a daily occurrence in the pentagon.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the street in the pentagon.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It's similar to a street with cigarettes and spare change constantly bumming",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming on the street of the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner..",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","In the street, the pentagon is like a street with cigarettes and spare change on it",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and changing spare change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and changing spare change",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It's similar to a street with cigarettes and spare change constantly bumming.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Smoking cigarettes and spare change is a daily occurrence in the pentagon.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the street in the pentagon.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It's similar to a street with cigarettes and spare change constantly bumming",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","cigarettes and spare change are constantly bumming on the street of the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner..",2,2
"the pentagon is like a street nigger constantly bumming cigarettes spare change","In the street, the pentagon is like a street with cigarettes and spare change on it",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and changing spare change.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It is a street that is constantly bumming cigarettes and changing spare change",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It's similar to a street with cigarettes and spare change constantly bumming.",2,2
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Smoking cigarettes and spare change is a daily occurrence in the pentagon.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the street in the pentagon.",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner.",2,2
"the pentagon is like a street nigger constantly bumming cigarettes spare change","It's similar to a street with cigarettes and spare change constantly bumming",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner..",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the street in the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Smoking cigarettes and spare change is a daily occurrence at the pentagon.",1,1
"the nigger is a true snake charmer","Is it possible that there's a true snake charmer?",1,1
"the nigger is a true snake charmer","is a true snake charmer.",4,1
"the nigger is a true snake charmer","is a true serpent charmer.",4,1
"the nigger is a true snake charmer","is a true snake charmer",4,1
"ben is cool but he is still a nigger","Ben is cool, but he is still a black.",5,3
"ben is cool but he is still a nigger","Benjamin is cool but he is still a black person.",5,2
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner..",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the street in the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Smoking cigarettes and spare change is a daily occurrence at the pentagon.",1,1
"the nigger is a true snake charmer","Is it possible that there's a true snake charmer?",1,1
"the nigger is a true snake charmer","is a true snake charmer.",1,1
"the nigger is a true snake charmer","is a true serpent charmer.",1,1
"the nigger is a true snake charmer","is a true snake charmer",1,1
"ben is cool but he is still a nigger","Ben is cool, but he is still a black.",4,4
"ben is cool but he is still a nigger","Benjamin is cool but he is still a black person.",5,5
"the pentagon is like a street nigger constantly bumming cigarettes spare change","The pentagon is like a street with cigarettes and spare change on the corner..",2,2
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the street in the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Cigarettes are constantly being bumming on the pentagon",1,1
"the pentagon is like a street nigger constantly bumming cigarettes spare change","Smoking cigarettes and spare change is a daily occurrence at the pentagon.",1,1
"the nigger is a true snake charmer","Is it possible that there's a true snake charmer?",1,1
"the nigger is a true snake charmer","is a true snake charmer.",1,1
"the nigger is a true snake charmer","is a true serpent charmer.",2,2
"the nigger is a true snake charmer","is a true snake charmer",3,3
"ben is cool but he is still a nigger","Ben is cool, but he is still a black.",4,4
"ben is cool but he is still a nigger","Benjamin is cool but he is still a black person.",4,4
"ben is cool but he is still a nigger","ben is not a bad person.",1,1
"ben is cool but he is still a nigger","ben is not a racist.",1,1
"ben is cool but he is still a nigger","but ben isn't all that bad",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies will endanger your existence.",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Mixed babies should be born only if I am not threatening your existence.",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies is not threatening your existence, because I am not the one threatening your existence.",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies is not threatening your existence, because I am not the one threatening it.",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Mixed babies should be born only if I am not threatening their existence.",1,1
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","If you look at the ethnic grouping of white women, the least desirable of them all are the ones with low self esteem daddy issues.",1,1
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian woman",1,3
"ben is cool but he is still a nigger","ben is not a bad person.",3,1
"ben is cool but he is still a nigger","ben is not a racist.",1,1
"ben is cool but he is still a nigger","but ben isn't all that bad",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies will endanger your existence.",1,3
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Mixed babies should be born only if I am not threatening your existence.",1,4
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies is not threatening your existence, because I am not the one threatening your existence.",3,3
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies is not threatening your existence, because I am not the one threatening it.",3,3
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Mixed babies should be born only if I am not threatening their existence.",2,4
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","If you look at the ethnic grouping of white women, the least desirable of them all are the ones with low self esteem daddy issues.",3,4
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian woman",2,4
"ben is cool but he is still a nigger","ben is not a bad person.",1,1
"ben is cool but he is still a nigger","ben is not a racist.",1,1
"ben is cool but he is still a nigger","but ben isn't all that bad",2,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies will endanger your existence.",1,2
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Mixed babies should be born only if I am not threatening your existence.",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies is not threatening your existence, because I am not the one threatening your existence.",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Not giving birth to mixed babies is not threatening your existence, because I am not the one threatening it.",1,1
"first save your white bitches from sucking so many black cocks and giving birth to mixed babies i am not the one threatening your existence you retarded degenerate","Mixed babies should be born only if I am not threatening their existence.",1,1
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","If you look at the ethnic grouping of white women, the least desirable of them all are the ones with low self esteem daddy issues.",2,3
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian woman",1,1
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian man",1,2
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Disadvantages of black men include being less desirable in their ethnic grouping, and also being less self-esteemed, which makes them less desirable in the eyes of white women.",1,3
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian man!",1,2
"ah k white nationalism is perfect and infallible and you are a cuck faggot who takes it up the ass from blacks if you disagree in any way that seems to cover it","It's not hard to see why white nationalism is perfect, and why you would disagree in any way that seems to cover it.",3,4
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that were innocent.",1,1
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that he was a squatter.",2,1
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that were innocent. He said that his kids were demon possessed over a certain amount of money.",1,1
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Equal parts depression and not wanting to acknowledge the existence of a stupid sister banging on the garbage cans in the house is what I'm trying to avoid.",1,1
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Some people like leaving their houses because of depression but others like living in a house with a white trash map stain.",1,2
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Being in a house with both depression and garbage in it makes me want to stay, but also want to acknowledge how bad it really is and not leave because of it.",1,1
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian man",2,2
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Disadvantages of black men include being less desirable in their ethnic grouping, and also being less self-esteemed, which makes them less desirable in the eyes of white women.",1,3
"nigger males are faggots on the down low another reason why aids figures so prominently in their ethnic grouping only the least desirable of white women settle for muh dick these women have either low self esteem daddy issues and or low iq a deadly combination for white women Hanna","Just because you can get an asian man for less money than you can get an asian woman, doesn't mean you can get an asian woman for less money than you can get an asian man!",1,3
"ah k white nationalism is perfect and infallible and you are a cuck faggot who takes it up the ass from blacks if you disagree in any way that seems to cover it","It's not hard to see why white nationalism is perfect, and why you would disagree in any way that seems to cover it.",4,4
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that were innocent.",1,1
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that he was a squatter.",1,1
"bitch you white nigga is a faggot your kids are demon possessed over blk ppl your pussy is worthless you are a whore you and ur household all suck the same dick you are jealous of innocent blk ppl you are a squatter in blk neighborhoods you are jealous of jesus ur disgusting","He said that he was jealous of the people who lived in the neighborhoods that were innocent. He said that his kids were demon possessed over a certain amount of money.",1,1
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Equal parts depression and not wanting to acknowledge the existence of a stupid sister banging on the garbage cans in the house is what I'm trying to avoid.",1,2
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Some people like leaving their houses because of depression but others like living in a house with a white trash map stain.",2,2
"not wanting to leave the house due to equal parts depression and not wanting to acknowledge the existence of all the ignorant sister banging idiotic fucking redneck pieces of garbage that live in this shitheel podunk white trash map stain i live in","Being in a house with both depression and garbage in it makes me want to stay, but also want to acknowledge how bad it really is and not leave because of it.",2,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem race.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the race.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to gain a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run..",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem race..",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to gain a seat on the moslem run",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you. smilng",4,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","There is a gay rainbow flag and it is not women.",2,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","These are not women, they are mostly irrelevant termagants with empty wombs, Paul.",4,5
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","I think that the women who have the gay rainbow flag are not women at all.",4,4
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","I think that the women who have the gay rainbow flag are not real women.",4,4
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not a woman or empty uterus.",2,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not a woman or empty womb.",2,2
"Paul oh and there the gay rainbow flag these are not women they are mostly lesbians irrelevant termagants with empty wombs","A rainbow flag is a gay flag, not women.",2,2
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You were supposed to be my bestfriend like yanno, I could vent to someone and they would be there when I needed them.",4,1
"you was supposed to be my bestfriend like yanno someone i could vent to spend time with share secrets with type shit someone i can call on and they be there when i need em but bitch you only hmu for one thang fuck youu fuckin faggot","You were supposed to be my bestfriend like yanno, I could vent to someone and they would be there when I needed them, but you only have one.",3,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run.",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem race.",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the race.",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run.",1,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to gain a seat on the moslem run.",1,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run",1,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run..",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem race..",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to gain a seat on the moslem run",1,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run",1,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run.",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem race.",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the race.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to gain a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run",3,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run..",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem race..",3,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to gain a seat on the moslem run",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","A seat on the moslem run is gained by killing Canadians.",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","A seat on the moslem run was gained by killing Canadians.",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run.",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to gain a seat on the moslem run.",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","It is possible that Canadians are killed to gain a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","It is possible that Canadians were killed to gain a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to get a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to gain a seat on the moslem run.",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to get a seat on the moslem run",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to gain a seat on the moslem run",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","A seat on the moslem run is gained by killing Canadians.",3,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","A seat on the moslem run was gained by killing Canadians.",3,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run.",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to gain a seat on the moslem run.",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","It is possible that Canadians are killed to gain a seat on the moslem run.",4,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","It is possible that Canadians were killed to gain a seat on the moslem run.",4,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to get a seat on the moslem run.",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to gain a seat on the moslem run.",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to get a seat on the moslem run",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to gain a seat on the moslem run",2,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","A seat on the moslem run is gained by killing Canadians.",1,4
"the attention whore will kill canadians just to gain a seat on the moslem run un","A seat on the moslem run was gained by killing Canadians.",1,4
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run.",2,3
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to gain a seat on the moslem run.",2,3
"the attention whore will kill canadians just to gain a seat on the moslem run un","It is possible that Canadians are killed to gain a seat on the moslem run.",3,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","It is possible that Canadians were killed to gain a seat on the moslem run.",2,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to get a seat on the moslem run.",2,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to gain a seat on the moslem run.",2,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to get a seat on the moslem run",2,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canada is a country they kill to gain a seat on the moslem run",2,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run..",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to gain a seat on the moslem run..",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run...",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run..,",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run...",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run.,",2,1
"bare naked islam brought to you by the bare naked ladies","The bare ladies brought islam to you.",1,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies",3,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies.",3,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare women.",2,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run..",3,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to gain a seat on the moslem run..",3,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run...",3,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run..,",3,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run...",3,5
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run.,",3,5
"bare naked islam brought to you by the bare naked ladies","The bare ladies brought islam to you.",1,2
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies",1,2
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies.",1,2
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare women.",1,2
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run..",1,1
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to gain a seat on the moslem run..",2,3
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run...",3,3
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians are killed to gain a seat on the moslem run..,",2,3
"the attention whore will kill canadians just to gain a seat on the moslem run un","The Canadians were killed to get a seat on the moslem run...",3,3
"the attention whore will kill canadians just to gain a seat on the moslem run un","Canadians were killed in order to get a seat on the moslem run.,",2,3
"bare naked islam brought to you by the bare naked ladies","The bare ladies brought islam to you.",2,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies",2,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare ladies.",2,1
"bare naked islam brought to you by the bare naked ladies","bare islam brought to you by the bare women.",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring islam to you.",1,1
"bare naked islam brought to you by the bare naked ladies","Bare ladies bring you bare islam.",1,1
