CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

TASK_ID,SAME_TASK_GROUP_ID,STATUS,USER_ID,IP_ADDRESS,COUNTRY,START_TIME,FINISH_TIME,TIME_TOOK_TO_COMPLETE_TASK,"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
36026052,G621827c89eb29,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:59:05 EST","Friday, 25-Feb-22 12:00:14 EST","1 minute(s) and 9 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","A group of people who were called nazis and liberals were called by the msm mediacrats misapplication of terms began in 1 9 6 0",5,5
36026052,G621827c89eb29,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:59:05 EST","Friday, 25-Feb-22 12:00:14 EST","1 minute(s) and 9 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","""Liberals"" and ""Nazis"" are both terms used by the mediacrats to misapprehended terms.",4,5
36026052,G621827c89eb29,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:59:05 EST","Friday, 25-Feb-22 12:00:14 EST","1 minute(s) and 9 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term for communists.",5,5
36026052,G621827c89eb29,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:59:05 EST","Friday, 25-Feb-22 12:00:14 EST","1 minute(s) and 9 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","""Liberals"" and ""Nazis"" are both terms used by the mediacrats to misapprehend terms.",4,5
36026052,G621827c89eb29,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:59:05 EST","Friday, 25-Feb-22 12:00:14 EST","1 minute(s) and 9 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","This misapplication of terms began during vnw weathermen underground communist bill ayers and his bitch bernadine dohrn who schooled frank marshall davis",5,5
36026052,G621827c89eb29,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:59:05 EST","Friday, 25-Feb-22 12:00:14 EST","1 minute(s) and 9 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","Liberalism began in 1 9 6 0 during vnw weathermen underground communist bill ayers and his bitch bernadine dohrn who schooled frank marshall davis",5,5
36026052,G621827c89eb29,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:59:05 EST","Friday, 25-Feb-22 12:00:14 EST","1 minute(s) and 9 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When we were called liberals, the mediacrats misapplied the terms and we were called nazis, which is a derogatory term for communists and weathermen.",5,5
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","They are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0",4,1
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","During the time of the vnw weathermen underground communists bill ayers and his bitch bernadine dohrn, they were misapplication of terms.",2,4
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and we are called nazis.",3,2
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and nazis.",2,1
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis.",2,1
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When we were called liberals, the mediacrats misapplied the terms and we were called nazis.",1,2
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When they were called liberals, the mediacrats misapplied the terms and called us nazis.",3,1
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis and liberals.",1,1
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers.",2,3
36399385,G621827c89e95a,OK,c1642841,73.223.133.22,"United States","Saturday, 05-Mar-22 17:27:49 EST","Saturday, 05-Mar-22 17:30:47 EST","2 minute(s) and 58 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0",2,1
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","They are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0",3,1
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","During the time of the vnw weathermen underground communists bill ayers and his bitch bernadine dohrn, they were misapplication of terms.",2,2
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and we are called nazis.",4,1
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and nazis.",1,1
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis.",1,2
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When we were called liberals, the mediacrats misapplied the terms and we were called nazis.",2,2
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When they were called liberals, the mediacrats misapplied the terms and called us nazis.",2,1
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis and liberals.",2,2
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers.",3,1
36329552,G621827c89e95a,OK,8d1e9690,131.100.161.4,"Trinidad and Tobago","Friday, 04-Mar-22 05:24:49 EST","Friday, 04-Mar-22 05:28:16 EST","3 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0",2,1
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","They are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0",3,5
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","During the time of the vnw weathermen underground communists bill ayers and his bitch bernadine dohrn, they were misapplication of terms.",3,5
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and we are called nazis.",3,5
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","In 1 9 6 0 the mediacrats misapplication of terms began, they are called liberals and nazis.",3,5
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis.",3,5
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When we were called liberals, the mediacrats misapplied the terms and we were called nazis.",2,3
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","When they were called liberals, the mediacrats misapplied the terms and called us nazis.",2,3
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","It began in 1 9 6 0 when the mediacrats misapplication of terms began, we are called nazis and liberals.",3,5
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers.",5,5
36026036,G621827c89e95a,NOK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 11:57:23 EST","Friday, 25-Feb-22 11:58:51 EST","1 minute(s) and 27 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","We are called nazis by the mediacrats because they misapplication of terms began in 1 9 6 0",4,5
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","A friend of mine said that he had never seen a run like that unless he had a tv under his arm...",1,1
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","It was a long time ago that my redneck friend told me that I have not seen anything like that in basketball unless he had a tv under his arm",3,3
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","It was a long time ago that my redneck friend told me that I have not seen anything like that in basketball unless he had a tv under each arm",4,2
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball.",5,3
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","It was a long time ago that my redneck friend told me that I have not seen anything like that in basketball unless he had a tv under his arm.",5,2
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","He said I have never seen a run so fast unless he had a tv under his arm..,",2,2
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","When talking about basketball, my redneck friend told me that he has never seen a run so fast unless he had a tv under his arm.",2,2
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","long dead redneck friend of mine when discussing basketball said i have never seen a nigger run so fast unless he had a tv under each arm","I have never seen a run so fast unless he had a tv under his arm, said a long dead redneck friend of mine when discussing basketball..",3,2
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","They are called liberals and we are called nazis by the msm mediacrats.",4,1
36385398,G621827c89e795,OK,30b5e356,2603:8090:1501:3f9e:d99c:6e24:f46e:9f9,"United States","Saturday, 05-Mar-22 02:08:59 EST","Saturday, 05-Mar-22 02:12:53 EST","3 minute(s) and 53 second(s)","they are called liberals and we are called nazis by the msm mediacrats misapplication of terms began in 1 9 6 0 during vnw weathermen underground communists bill ayers and his bitch bernadine dohrn who schooled frank marshall davis son obama fathered with a mudshark porn hoe","They are called liberals and we are called nazis by the mediacrats.",4,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","So at this point, I think it is best for people to only have one set day a year and not have a lot of confusion about how we do with blackout.",3,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","So at this point, I think it is best for people to only have one set day a year and not have a lot of confusion about how we do with blackout",3,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","So at this point, I think it is best for people to only have one set day a year and not have a lot of confusion about how we do with blackout?",3,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","Just having a set day like every 1 2 th or something is better for people to know how we do with the power going off in certain areas",5,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","makes me want to puke so fucking tired of this moslem shite appeasement","It makes me want to vomit.",3,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","makes me want to puke so fucking tired of this moslem shite appeasement","This appeasement makes me want to vomit.",5,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","makes me want to puke so fucking tired of this moslem shite appeasement","Makes me want to vomit.",3,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","makes me want to puke so fucking tired of this moslem shite appeasement","So tired of this appeasement, I want to vomit!",4,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","makes me want to puke so fucking tired of this moslem shite appeasement","My stomach hurts so much that I want to vomit.",2,1
36071483,G621827c89d54f,OK,7c167d73,2604:3d09:ad80:10d0:8580:5eb9:dbbf:fd5d,Canada,"Monday, 28-Feb-22 11:44:45 EST","Monday, 28-Feb-22 11:46:10 EST","1 minute(s) and 25 second(s)","makes me want to puke so fucking tired of this moslem shite appeasement","This appeasement makes me want to vomit..",5,1
36022410,G621827c89d54f,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 09:19:13 EST","Friday, 25-Feb-22 09:21:57 EST","2 minute(s) and 43 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","So at this point, I think it is best for people to only have one set day a year and not have a lot of confusion about how we do with blackout.",3,3
36022410,G621827c89d54f,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 09:19:13 EST","Friday, 25-Feb-22 09:21:57 EST","2 minute(s) and 43 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","So at this point, I think it is best for people to only have one set day a year and not have a lot of confusion about how we do with blackout",3,3
36022410,G621827c89d54f,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 09:19:13 EST","Friday, 25-Feb-22 09:21:57 EST","2 minute(s) and 43 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","So at this point, I think it is best for people to only have one set day a year and not have a lot of confusion about how we do with blackout?",3,3
36022410,G621827c89d54f,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 09:19:13 EST","Friday, 25-Feb-22 09:21:57 EST","2 minute(s) and 43 second(s)","i think at this point it better to just have a set day like every 1 2 th or something so people do not get confused like how we do with blackout you all really should be taking notes from the niggers","Just having a set day like every 1 2 th or something is better for people to know how we do with the power going off in certain areas",3,3
36022410,G621827c89d54f,OK,abfd0471,23.252.184.194,"United States","Friday, 25-Feb-22 09:19:13 EST","Friday, 25-Feb-22 09:21:57 EST","2 minute(s) and 43 second(s)","makes me want to puke so fucking tired of this moslem shite appeasement","It makes me want to vomit.",3,4
